customer_id,first_name,last_name,email,phone,city,postcode,signup_date,source_system,loyalty_member,loyalty_id,loyalty_join_date,behaviour_segment
C0010105,Lucy,Brown,ychan@example.com,+44118 4960135,South Francescaview,CR6Y 7DU,2025-06-25,MOBILE_APP,False,,,one_time
C0010106,Clifford,Pugh,rlowe@example.com,+44(0)141 496 0167,Lindseyburgh,E3 9ZP,2024-06-10,ECOM_V2,False,,,high_value
C0010107,Brett,Webb,jamiesmith@example.com,+44909 8790165,Thomasberg,N17 0JH,2025-06-13,ECOM_V2,False,,,returning
C0010108,Eric,Nolan,jbirch@example.net,+44(0)20 7496 0369,Jennaside,B53 5NW,2025-01-24,POS_LEGACY,True,L0010108,2025-11-25,returning
C0010109,Liam,Greenwood,jamesjoan@example.com,+44141 4960944,South Donnatown,S8 3HP,2025-12-10,LOYALTY_CRM,False,,,returning
C0010110,Kate,Miller,claremorley@example.net,+441174960355,Carolynfurt,IG1N 9HP,2025-05-07,ECOM_V1,True,L0010110,2025-06-23,returning
C0010111,Pauline,Evans,rebeccastevens@example.net,+44(0)9098790713,Lesleyland,AL25 5DS,2024-09-08,ECOM_V2,False,,,returning
C0010112,Jean,Khan,annabarnes@example.com,+44114 496 0868,North Georginaburgh,L9 8BJ,2025-03-30,ECOM_V2,True,L0010112,2025-09-09,returning
C0010113,Eleanor,King,griffithsjack@example.org,+44(0)191 496 0117,Lindseyside,ME1W 7PD,2025-04-20,POS_LEGACY,False,,,one_time
C0010114,Kenneth,Walters,rmills@example.net,+44(0)131 4960918,Austinville,SS34 9NB,2024-02-22,ECOM_V2,False,,,one_time
C0010115,Samuel,Saunders,pmitchell@example.net,+4420 7496 0948,Benjaminville,E7 2BH,2025-09-01,MOBILE_APP,False,,,returning
C0010116,Bethany,Bartlett,bellcallum@example.com,01414960533,South Samton,B1 4TW,2025-05-28,MOBILE_APP,True,L0010116,2025-11-19,one_time
C0010117,Lynda,Cooke,russellwatts@example.org,+44(0)3069990557,South Markland,ZE20 3QU,2025-07-22,LOYALTY_CRM,False,,,returning
C0010118,Natalie,Powell,lorraine50@example.org,+44(0)1632 960831,East Jamesville,M3 2HS,2025-09-12,POS_LEGACY,False,,,returning
C0010119,Robert,Lee,murrayshane@example.org,+44(0)117 496 0370,Lake Molly,N11 7YH,2024-05-24,POS_LEGACY,True,L0010119,2024-10-28,one_time
C0010120,Janet,Evans,mreid@example.org,+44(0)1414960698,Haynesmouth,N7C 7AA,2024-05-15,LOYALTY_CRM,True,L0010120,2025-05-22,inactive
C0010121,Emily,Allan,charlesfrost@example.com,(0131) 496 0679,Taylorfurt,CT4W 2AU,2024-04-27,ECOM_V1,False,,,returning
C0010122,Allan,Brookes,juliawatts@example.com,0116 496 0336,Singhfurt,W7T 4RZ,2025-01-27,POS_LEGACY,False,,,returning
C0010123,Julian,Young,dorothy08@example.net,+44(0)121 496 0619,New Hollie,E5 2QQ,2024-09-02,MOBILE_APP,False,,,one_time
C0010124,Victor,Hewitt,lauracook@example.com,0117 4960868,East Wendy,N8 7XY,2025-09-23,ECOM_V2,False,,,one_time
C0010125,Sandra,Dodd,msharpe@example.net,+44(0)118 496 0926,South Leahville,BD5X 2GS,2024-09-26,LOYALTY_CRM,False,,,returning
C0010126,Arthur,Wallis,philip15@example.com,(0909)8790256,Buckleyfurt,KW0N 1TW,2024-05-26,POS_LEGACY,False,,,returning
C0010127,Ronald,Bond,victorrichardson@example.net,(0191) 4960504,Port Max,W13 4HY,2025-09-26,ECOM_V2,False,,,returning
C0010128,Francis,West,cheryljones@example.com,+44116 496 0351,Stewartchester,L7 2JA,2025-12-24,ECOM_V1,False,,,returning
C0010129,Natalie,Burns,iangreen@example.org,+44(0)121 496 0374,Charlottestad,EN0M 2ZD,2024-10-12,POS_LEGACY,False,,,high_value
C0010130,Charlotte,Schofield,carolejones@example.com,+44(0)1614960034,Flynntown,E3U 4HG,2025-05-21,POS_LEGACY,False,,,returning
C0010131,Ashley,Mason,marc61@example.org,(0114) 4960135,Parkermouth,WA4M 0GE,2024-02-17,MOBILE_APP,False,,,inactive
C0010132,Benjamin,Burton,marie10@example.org,+44(0)191 4960342,West Brian,LA34 5ZA,2024-09-20,ECOM_V2,False,,,returning
C0010133,Martin,Abbott,andrew13@example.org,(0306)9990328,New Marianport,W3 6WR,2025-07-06,MOBILE_APP,False,,,returning
C0010134,Dorothy,Scott,zburke@example.org,0113 496 0821,Ianfurt,G26 5ZA,2025-06-21,ECOM_V1,True,L0010134,2025-11-09,returning
C0010135,Lawrence,Young,lhussain@example.com,02074960075,Lake Barry,WR8E 8HQ,2024-11-21,MOBILE_APP,True,L0010135,2025-01-27,returning
C0010136,Deborah,Wade,nking@example.com,(0115)4960820,West Glenn,TA1V 4WZ,2024-03-02,POS_LEGACY,False,,,returning
C0010137,Glenn,Hunt,hayley64@example.net,+44(0)20 74960569,Leighstad,E36 4UZ,2024-12-19,LOYALTY_CRM,True,L0010137,2025-07-11,returning
C0010138,Mohammad,Wood,kyletaylor@example.com,(020)74960065,Mandyton,RG5X 4WN,2025-06-14,POS_LEGACY,True,L0010138,2025-08-28,one_time
C0010139,Antony,Dale,graykenneth@example.net,+44131 4960671,West Craigstad,G59 0JJ,2025-07-26,ECOM_V1,True,L0010139,2025-10-08,one_time
C0010140,Irene,Brown,nicola44@example.com,(0121) 496 0732,Andreafort,OX8 3ZS,2025-06-29,POS_LEGACY,False,,,reactivated
C0010141,Clive,Thomas,lesley32@example.org,01314960048,Smithfort,S8 6TD,2025-07-04,POS_LEGACY,False,,,one_time
C0010142,Kate,Jones,deangreen@example.org,(020) 7496 0618,Williamsland,W1 5BR,2024-06-25,LOYALTY_CRM,False,,,returning
C0010143,Julie,Richardson,cdixon@example.org,(0117) 4960642,Port Iain,M03 2RW,2024-01-14,ECOM_V2,True,L0010143,2024-05-25,reactivated
C0010144,George,Davies,daviskevin@example.org,0113 496 0833,Bakerchester,WF8 0ZJ,2025-06-09,MOBILE_APP,False,,,returning
C0010145,Ruth,Smith,hpritchard@example.org,0191 4960194,Port Joannehaven,M37 8DG,2025-10-17,ECOM_V2,False,,,returning
C0010146,Samuel,Lee,owensmith@example.com,+44(0)306 999 0406,Lorraineside,W93 8XQ,2024-03-04,ECOM_V1,True,L0010146,2025-12-11,one_time
C0010147,Frances,Bennett,barnetthugh@example.net,+441914960811,Marshallview,B2H 0XJ,2024-04-16,ECOM_V1,False,,,reactivated
C0010148,Marie,Marshall,lorrainetaylor@example.net,+44306 9990069,Wattsport,G7W 8TZ,2025-11-15,ECOM_V2,False,,,returning
C0010149,Jill,Mitchell,benjamin53@example.org,+44(0)121 496 0729,Port Phillipfurt,HD6 0SN,2024-04-01,MOBILE_APP,False,,,reactivated
C0010150,Paul,Jones,stuart50@example.com,0161 496 0918,New Dianaburgh,KT4 6ES,2025-08-14,ECOM_V2,True,L0010150,2025-09-08,returning
C0010151,Jeffrey,Murray,daviesderek@example.net,(0151) 496 0666,Darrenhaven,S41 9TH,2024-03-26,ECOM_V1,False,,,returning
C0010152,Beverley,Griffiths,kirsty73@example.com,+44(0)113 4960181,West Jaynebury,B0 9JF,2025-10-15,MOBILE_APP,False,,,returning
C0010153,Jeremy,Hammond,ydodd@example.com,+44(0)29 2018994,Port Markhaven,PR4 5JD,2024-12-18,ECOM_V2,False,,,inactive
C0010154,Gerald,Long,raymondcarter@example.net,(0808)1570305,Longville,PA8 7UY,2025-10-24,ECOM_V2,True,L0010154,2025-12-12,returning
C0010155,Abbie,West,joyce50@example.org,+44(0)1914960101,Holmeschester,B62 8EU,2024-11-03,MOBILE_APP,False,,,returning
C0010156,Tony,Brown,hayesjemma@example.com,(0161) 496 0305,East Lesleyfurt,PO9 0RJ,2025-06-16,LOYALTY_CRM,False,,,inactive
C0010157,Donald,Poole,sandersonalexandra@example.org,(020)74960817,Derekmouth,PR69 9AS,2025-02-01,ECOM_V2,False,,,inactive
C0010158,Marie,Fry,brownelliott@example.com,+44151 4960945,Lake Daleton,HA55 9RQ,2024-12-25,ECOM_V2,True,L0010158,2025-02-05,returning
C0010159,Megan,Jarvis,paige20@example.org,(0116)4960439,Schofieldmouth,E71 1HA,2024-08-13,ECOM_V2,False,,,returning
C0010160,Danny,Webster,harrybrookes@example.net,0116 4960272,North Hughburgh,RM8N 1GN,2024-03-29,ECOM_V2,False,,,reactivated
C0010161,Shirley,Lowe,christine70@example.net,01144960051,Davieshaven,B1 3PU,2024-09-24,ECOM_V2,False,,,one_time
C0010162,Yvonne,Parsons,brucepaula@example.net,+441134960000,East Jasmineview,M15 3EW,2025-03-23,ECOM_V1,False,,,reactivated
C0010163,Chloe,Franklin,harrietpatterson@example.org,(0118) 4960717,Deborahberg,S3W 5AX,2025-09-11,MOBILE_APP,False,,,returning
C0010164,Georgina,Morton,dixonjordan@example.com,+441632 960 677,Benfort,G2G 1NF,2024-08-07,MOBILE_APP,False,,,one_time
C0010165,Harriet,Ball,garnerjoanna@example.com,0118 4960137,Lyndamouth,W0 0GE,2025-05-29,ECOM_V1,True,L0010165,2025-06-30,one_time
C0010166,Benjamin,May,sarahthomas@example.net,+44(0)141 4960151,Whittakerside,E80 8WG,2025-10-04,ECOM_V2,False,,,returning
C0010167,Marion,McCarthy,kingrichard@example.net,+44(0)117 496 0197,Thomasbury,M3E 7WL,2025-05-20,LOYALTY_CRM,False,,,inactive
C0010168,Jacob,Jones,bryanchambers@example.com,029 2018870,Douglasmouth,S87 1HF,2025-10-30,ECOM_V2,True,L0010168,2025-10-31,one_time
C0010169,Damien,Sanders,beverley68@example.net,+441134960778,Kempton,IM0 8GA,2024-07-15,POS_LEGACY,False,,,reactivated
C0010170,Paula,Davies,kirsty44@example.net,+44(0)29 2018080,Hallstad,L3S 4QU,2024-11-23,MOBILE_APP,False,,,returning
C0010171,Jay,Nicholls,charles59@example.com,(0131)4960892,Parryfurt,WA5A 3AF,2025-12-25,ECOM_V2,False,,,one_time
C0010172,Jacqueline,Mason,lee17@example.org,(029)2018340,South Kathleenfort,L63 1RL,2025-11-02,POS_LEGACY,False,,,returning
C0010173,Lee,Thomson,ericthomas@example.net,+441154960408,Lake Annetteborough,IM55 4UE,2024-06-05,POS_LEGACY,True,L0010173,2025-05-10,returning
C0010174,Ben,Jordan,turnerkatherine@example.org,+44(0)292018077,East Nicola,PR0 8AP,2024-12-08,ECOM_V2,False,,,one_time
C0010175,Patrick,Harrison,williamwebb@example.org,01164960059,Bryanhaven,JE2 5RB,2024-05-21,ECOM_V2,False,,,inactive
C0010176,Teresa,Harding,eday@example.com,+44909 8790041,Naylorfort,CH7 1TJ,2025-12-18,MOBILE_APP,True,L0010176,2025-12-19,returning
C0010177,Jasmine,Lamb,glennlloyd@example.org,(0121)4960973,North Ashley,NE4 5SG,2024-10-05,MOBILE_APP,False,,,one_time
C0010178,Danny,Riley,turnerjade@example.org,+44(0)8081570966,South Marc,PR15 2AX,2024-08-19,LOYALTY_CRM,False,,,returning
C0010179,Vanessa,Cox,leesjune@example.com,(0113) 4960962,Gregorychester,E3 0FH,2024-08-27,ECOM_V2,True,L0010179,2024-10-30,high_value
C0010180,Natalie,Taylor,irene92@example.net,+44(0)1632 960548,Mooremouth,B69 8SN,2025-11-10,LOYALTY_CRM,False,,,one_time
C0010181,Hannah,Crawford,bcross@example.com,+44(0)20 74960341,Shanefort,M54 3US,2024-12-02,LOYALTY_CRM,False,,,high_value
C0010182,Howard,Johnson,bmills@example.org,(0116) 4960696,Port Stephen,G1 1UJ,2025-12-17,LOYALTY_CRM,False,,,returning
C0010183,Matthew,Berry,eparsons@example.net,+4428 9018 0993,Georginaside,IM38 7DD,2024-04-07,LOYALTY_CRM,True,L0010183,2025-09-11,one_time
C0010184,Jeremy,Reed,dcarr@example.org,+44306 9990594,South Neil,RM3A 6JA,2025-04-09,MOBILE_APP,False,,,inactive
C0010185,Lindsey,Evans,hillkirsty@example.com,+44113 4960587,East Lynda,G1 3YH,2025-08-06,POS_LEGACY,False,,,one_time
C0010186,Barry,O'Donnell,carolinepreston@example.net,01134960340,Johnsonmouth,HA5 9NS,2024-04-28,MOBILE_APP,False,,,returning
C0010187,Connor,Davies,carterpeter@example.net,01134960992,Mathewborough,M57 7AP,2024-06-04,LOYALTY_CRM,True,L0010187,2025-03-31,one_time
C0010188,Tony,Baxter,kellyjoel@example.com,+44115 496 0708,South Sallyview,SY55 3PE,2025-05-26,ECOM_V1,False,,,inactive
C0010189,Mary,Lewis,rachelkelly@example.net,(0116)4960753,New Mariemouth,N3F 6BQ,2024-09-09,POS_LEGACY,False,,,returning
C0010190,Melissa,Evans,owen83@example.net,0151 4960730,Lake David,S8G 9TH,2024-02-17,LOYALTY_CRM,False,,,one_time
C0010191,Ashleigh,Reed,hfox@example.net,0115 4960841,Davidshire,KA9 1ND,2024-03-17,MOBILE_APP,True,L0010191,2025-04-22,one_time
C0010192,Jacqueline,Pugh,woodruth@example.net,+44(0)1184960251,South Phillipbury,M41 2TL,2024-03-24,POS_LEGACY,False,,,inactive
C0010193,Kim,Griffin,chambersalan@example.org,(0118) 496 0122,Briggsville,B26 8TG,2024-01-07,LOYALTY_CRM,False,,,reactivated
C0010194,Jacqueline,Gilbert,faulknersuzanne@example.com,+44(0)808 157 0512,Lake Geoffreyhaven,N13 2BU,2024-06-30,LOYALTY_CRM,False,,,returning
C0010195,Brian,West,janicegriffin@example.com,0289018187,Anntown,S38 6NJ,2024-08-26,ECOM_V1,False,,,returning
C0010196,Nicole,Lawrence,thomsonandrea@example.com,(0151)4960562,Kirbyhaven,G2 8FH,2025-08-16,POS_LEGACY,True,L0010196,2025-12-06,inactive
C0010197,Stuart,Wheeler,louise52@example.org,0151 4960245,West Paige,E8 8DL,2025-05-22,MOBILE_APP,False,,,returning
C0010198,Sharon,Bradley,leighcoates@example.org,+44808 1570368,Stevensside,G8S 8JJ,2025-07-30,MOBILE_APP,False,,,returning
C0010199,Richard,Gibbs,murrayjohn@example.org,+441174960103,West Traceyfort,G58 2NP,2025-09-25,POS_LEGACY,False,,,one_time
C0010200,Kimberley,McCarthy,stephanie32@example.net,0909 8790227,West Malcolm,M9 7DE,2025-12-01,LOYALTY_CRM,True,L0010200,2025-12-30,returning
C0010201,Barry,Armstrong,frederick96@example.net,(0113)4960785,Maxberg,E8 6ES,2024-11-24,POS_LEGACY,False,,,one_time
C0010202,Jeremy,Harris,georginayoung@example.com,+44(0)118 4960811,Aimeeland,E79 5WW,2024-11-23,POS_LEGACY,False,,,one_time
C0010203,Bradley,Franklin,sryan@example.net,01314960667,Lake Marionstad,SG1H 5QY,2025-03-14,ECOM_V2,False,,,reactivated
C0010204,Kelly,Miles,datkins@example.org,+44909 879 0443,East Glenn,M9H 5DN,2025-04-23,ECOM_V2,False,,,inactive
C0010205,Sean,Whitehouse,kathleenbegum@example.org,0115 4960013,New Hollie,CB6 0NP,2025-08-17,LOYALTY_CRM,True,L0010205,2025-09-28,returning
C0010206,Joel,Newton,karlwatkins@example.com,(0114)4960576,Port Claire,CT6X 1DH,2024-09-18,MOBILE_APP,False,,,inactive
C0010207,Susan,Spencer,garyhussain@example.net,+44(0)808 1570098,East Graham,TN0 4AT,2025-03-15,POS_LEGACY,False,,,high_value
C0010208,Chelsea,Howe,xclarke@example.com,+44(0)909 8790353,South Keithview,BL0 8EG,2025-07-30,ECOM_V2,False,,,returning
C0010209,Andrea,Grant,mathewowen@example.com,+44(0)1214960642,West Adamport,BL4 4XD,2025-09-06,MOBILE_APP,True,L0010209,2025-10-08,one_time
C0010210,Bryan,James,carl19@example.com,(0151) 496 0367,Stuartton,E0 3HJ,2025-04-21,LOYALTY_CRM,False,,,reactivated
C0010211,Anna,Morrison,lynneross@example.org,0191 498 0875,Port Samuelton,S7 5JR,2025-04-25,ECOM_V2,False,,,inactive
C0010212,Wayne,Reed,webbmax@example.net,+44(0)28 9018697,O'Donnellview,S7 5PX,2025-03-04,ECOM_V2,False,,,one_time
C0010213,Mohammad,Fisher,huntdiana@example.org,(0131)4960153,West Naomi,G34 2NR,2024-11-25,POS_LEGACY,False,,,one_time
C0010214,Andrea,Wilkinson,potteranne@example.org,+44(0)1632 960 895,Traceymouth,M63 8DG,2024-01-01,ECOM_V2,False,,,returning
C0010215,Natasha,Allen,danny48@example.com,+44(0)131 4960007,Marilynbury,CB3 8WQ,2025-04-23,POS_LEGACY,False,,,inactive
C0010216,Heather,Wright,butchersharon@example.net,+44117 496 0811,Chandlertown,E18 1UX,2024-04-24,LOYALTY_CRM,False,,,one_time
C0010217,Jennifer,Burgess,chapmanjane@example.net,(0131) 496 0482,Pearceshire,B17 7UL,2025-09-23,ECOM_V1,False,,,returning
C0010218,Sheila,Winter,leslie68@example.org,+44131 4960271,Port Tracey,S3 6HN,2024-10-29,ECOM_V2,False,,,one_time
C0010219,Jason,Hill,jane21@example.org,0113 4960420,Rhysside,SO60 6FJ,2025-11-09,LOYALTY_CRM,True,L0010219,2025-12-14,returning
C0010220,Hannah,Simpson,clarkirene@example.net,(0118) 496 0440,Sophiebury,DH7P 7YA,2025-12-19,POS_LEGACY,True,L0010220,2025-12-22,one_time
C0010221,Andrew,Andrews,esims@example.com,+44(0)1164960135,New Albertshire,CB5W 1LP,2025-10-09,ECOM_V2,False,,,returning
C0010222,Jenna,Green,beth83@example.net,(0121)4960198,Port Beverleyville,G98 8LA,2025-07-16,MOBILE_APP,True,L0010222,2025-09-05,returning
C0010223,Jordan,Nash,rosie42@example.org,(020)74960496,North Shirley,WS1 3FD,2024-10-22,LOYALTY_CRM,False,,,returning
C0010224,Hannah,Barker,peterslouis@example.net,+44(0)306 999 0109,Port Jacobmouth,B94 1FS,2025-11-23,LOYALTY_CRM,False,,,returning
C0010225,Claire,Grant,danielsmith@example.com,+44(0)292018676,Katherinefort,W78 6XD,2024-08-05,ECOM_V1,False,,,one_time
C0010226,Amelia,Powell,holliesmith@example.net,0151 496 0335,South Victor,G7 2LY,2024-06-25,ECOM_V2,False,,,one_time
C0010227,Douglas,Blake,gerardward@example.net,(0909) 879 0020,Allanborough,EX7 6JS,2025-09-28,MOBILE_APP,True,L0010227,2025-10-10,returning
C0010228,Brandon,Kelly,duncanbirch@example.net,+44141 4960742,Lake Francescafort,RM4 6QU,2025-07-02,LOYALTY_CRM,False,,,one_time
C0010229,Martin,Wood,fwilkinson@example.org,(0808)1570180,North Ruth,HG10 1ZJ,2025-01-25,ECOM_V2,True,L0010229,2025-04-12,returning
C0010230,Roger,Freeman,juliaanderson@example.net,+44(0)117 4960280,Hendersonmouth,WD8 3PP,2025-08-27,ECOM_V1,False,,,one_time
C0010231,Lynda,Jordan,tcameron@example.com,+441314960827,Port Normanmouth,B2D 4RY,2024-03-21,MOBILE_APP,False,,,one_time
C0010232,Michael,Webb,gbriggs@example.net,+44(0)117 496 0636,New Hazelshire,L5J 6SW,2025-07-15,ECOM_V1,False,,,one_time
C0010233,Jamie,Collins,skhan@example.com,01144960636,Arthurchester,E42 2BS,2025-04-10,LOYALTY_CRM,False,,,returning
C0010234,Rachael,Fletcher,robin59@example.com,+44(0)121 4960692,West Harry,JE4R 8XT,2024-02-15,ECOM_V2,True,L0010234,2025-03-11,returning
C0010235,Roy,O'Brien,lynnbaxter@example.org,+44(0)1164960683,East Joshview,IG1W 2EN,2025-10-27,ECOM_V2,False,,,returning
C0010236,Diane,Hart,mitchellbishop@example.com,+44(0)161 496 0505,Smithmouth,SL3 8YP,2025-03-11,MOBILE_APP,False,,,inactive
C0010237,Helen,Martin,arthurcarter@example.org,+44121 4960442,New Joel,N7B 4PA,2025-07-08,ECOM_V2,False,,,returning
C0010238,Mohamed,Smith,fclark@example.org,+44808 157 0755,Anneton,W9C 9FR,2025-04-06,LOYALTY_CRM,False,,,returning
C0010239,Raymond,Chamberlain,susan92@example.com,+44(0)1164960211,West Eileenport,E31 5PD,2025-01-19,ECOM_V2,False,,,one_time
C0010240,Bryan,Alexander,marc97@example.org,+44115 4960881,Wayneport,W6A 8EN,2025-05-07,ECOM_V2,False,,,returning
C0010241,Christine,Parry,moorebrenda@example.net,+44(0)292018060,North Lewis,RM70 0GA,2025-10-21,ECOM_V1,False,,,returning
C0010242,Ann,Bishop,phillipmorris@example.net,(0141)4960430,Lake Vincentchester,EN2H 3SU,2024-03-24,ECOM_V2,True,L0010242,2025-01-30,returning
C0010243,Nicola,Freeman,allanbarber@example.net,(0141)4960857,New Jamesborough,W3 9WA,2024-12-20,LOYALTY_CRM,False,,,returning
C0010244,Conor,Lewis,stewarttaylor@example.com,+44306 999 0846,New Gillianchester,NP76 4FN,2024-03-21,ECOM_V1,False,,,inactive
C0010245,Emily,Smith,kimberleycook@example.net,(0116) 496 0313,South Joycestad,E93 6LB,2024-01-12,MOBILE_APP,False,,,one_time
C0010246,Brian,Robertson,robinsonrussell@example.org,(0191) 4960018,Lake Declanshire,WD9X 4TW,2025-07-09,ECOM_V2,False,,,returning
C0010247,Nicole,Mitchell,brobinson@example.net,01632 960679,Bakerburgh,E44 9HG,2025-04-13,POS_LEGACY,True,L0010247,2025-05-11,inactive
C0010248,Victoria,Knight,qhussain@example.org,+441164960563,West Gareth,CW2H 1UD,2025-06-16,MOBILE_APP,True,L0010248,2025-08-13,inactive
C0010249,Shannon,Browne,jason15@example.net,+44(0)909 879 0005,Dylanview,GU98 1FF,2025-10-06,ECOM_V2,True,L0010249,2025-11-18,returning
C0010250,Kim,Smith,shaunedwards@example.org,+44(0)141 496 0926,Port Suzanne,TA7H 5EB,2024-05-07,POS_LEGACY,False,,,inactive
C0010251,Georgia,Henry,mathewbarrett@example.com,+44161 4960930,New Rhys,W4B 2BB,2024-05-11,ECOM_V1,False,,,one_time
C0010252,Lindsey,Jackson,harrisjulia@example.net,+44151 496 0758,North Allan,E1 7LY,2025-03-05,ECOM_V1,False,,,returning
C0010253,Catherine,Cunningham,ashtonhenry@example.org,0131 496 0730,West Mitchellbury,E00 5QW,2024-03-25,ECOM_V1,True,L0010253,2024-07-10,returning
C0010254,Helen,Smith,nkirby@example.com,+44118 4960618,New Russellland,W3E 0NL,2025-09-25,POS_LEGACY,False,,,high_value
C0010255,Ross,Duffy,taylorconor@example.net,01314960634,Normanton,S0J 6NT,2025-04-27,MOBILE_APP,False,,,one_time
C0010256,Claire,Phillips,deborah27@example.net,+441184960855,Graemeview,M43 9TZ,2025-12-11,ECOM_V1,False,,,one_time
C0010257,Robert,Ward,martyn16@example.org,(0131) 4960832,East Melissaport,G5 0ZZ,2025-01-16,POS_LEGACY,False,,,returning
C0010258,Abigail,Robinson,ritamarshall@example.net,+441632 960832,West Heather,N85 8AF,2024-09-18,ECOM_V2,False,,,one_time
C0010259,Stacey,Martin,clarkandrea@example.com,+44(0)115 496 0339,Jacksontown,N47 4ZE,2024-10-22,ECOM_V1,False,,,one_time
C0010260,Harry,Lewis,toddjean@example.net,(020) 74960475,Lake Janeport,S0 8JD,2024-10-29,ECOM_V2,False,,,returning
C0010261,Teresa,Chan,samuelward@example.com,(0114) 4960900,Karenhaven,M5G 6QH,2024-05-04,ECOM_V2,False,,,returning
C0010262,Conor,Lucas,rallan@example.com,01614960615,Maxmouth,E0 4EG,2025-08-29,ECOM_V2,False,,,returning
C0010263,Shaun,Anderson,ujones@example.org,+44(0)114 4960108,O'Sullivanside,LU3H 9EJ,2025-03-15,LOYALTY_CRM,True,L0010263,2025-08-24,inactive
C0010264,Samuel,Campbell,leighstevens@example.org,0121 496 0965,Lake Richard,CW0 9FF,2024-06-04,LOYALTY_CRM,True,L0010264,2024-08-14,one_time
C0010265,Hugh,Lowe,ghughes@example.org,+44(0)1514960254,Lake Jayhaven,HP42 2GT,2024-03-25,ECOM_V2,False,,,returning
C0010266,Aaron,Akhtar,wardkathryn@example.org,+44(0)1154960913,New Marion,G22 6FQ,2025-06-21,ECOM_V1,True,L0010266,2025-08-13,inactive
C0010267,Leanne,Oliver,tmason@example.net,+44(0)1632960649,Siantown,B8 3GG,2025-11-26,ECOM_V2,False,,,returning
C0010268,Frederick,Wright,sallywelch@example.com,+44292018151,South Eric,W46 2FA,2025-07-28,ECOM_V1,True,L0010268,2025-07-29,returning
C0010269,Brenda,Wright,evanskarl@example.com,(0306) 999 0132,North Shirleyville,W81 3XG,2024-08-10,ECOM_V1,False,,,inactive
C0010270,Samantha,Ali,susanwilson@example.net,01164960736,Clivemouth,W6 8DF,2025-03-02,LOYALTY_CRM,False,,,returning
C0010271,Roger,Webb,keith21@example.net,(0113) 4960167,Port Brandon,L45 1HU,2025-06-19,LOYALTY_CRM,False,,,inactive
C0010272,Tracey,Hope,nashcheryl@example.com,+44161 4960186,Pearsonstad,S07 2DH,2025-11-17,ECOM_V2,True,L0010272,2025-12-11,one_time
C0010273,Joel,White,graeme13@example.net,(0116)4960210,East Pamela,PL2 7AN,2025-08-06,POS_LEGACY,True,L0010273,2025-12-09,returning
C0010274,Kirsty,O'Neill,frosteric@example.com,0151 4960955,Rickyfort,HR3X 6BT,2025-02-22,LOYALTY_CRM,True,L0010274,2025-09-23,returning
C0010275,Diana,Smith,kwood@example.net,+44151 4960625,South Marilyn,BH1 6NF,2025-05-01,POS_LEGACY,True,L0010275,2025-05-26,returning
C0010276,Michael,Lord,graeme76@example.com,(0909) 8790654,Owenview,HR1N 7NU,2024-04-11,POS_LEGACY,False,,,one_time
